# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=17
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=326898250
# chain_id=2
# iter=2012
# warmup=1006
# save_warmup=1
# thin=1
# refresh=201
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=./norm_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu
-29.4479,0.884721,0.802976,1,3,0,29.6342,-0.566352
-30.1029,0.942187,0.926008,2,3,0,30.1633,-0.68145
-29.9947,1,1.16598,2,3,0,30.0854,-0.0137262
-30.115,0.966834,1.6026,1,3,0,30.1294,-0.683218
-30.115,3.15337e-15,2.0894,1,1,0,31.3826,-0.683218
-28.9458,0.997382,0.619027,3,7,0,30.1307,-0.375311
-29.1005,0.953563,0.846572,1,3,0,29.2082,-0.210097
-28.9666,1,1.08107,2,3,0,29.0535,-0.281528
-29.1236,0.890011,1.4792,1,1,0,29.1239,-0.47753
-29.1236,0.00564489,1.7105,1,1,0,30.0291,-0.47753
-29.1098,1,0.520293,1,1,0,29.1335,-0.472458
-29.1144,0.926857,0.71142,1,3,0,29.8289,-0.20481
-28.9392,0.992554,0.870083,2,3,0,29.1641,-0.314477
-29.467,0.781794,1.17271,1,1,0,29.4675,-0.108447
-29.1577,0.769959,1.15212,2,3,0,30.1475,-0.489353
-28.9686,1,1.11221,1,1,0,29.0859,-0.399156
-28.9686,0.713419,1.51082,1,1,0,29.1703,-0.399156
-28.9686,0.167205,1.34061,1,1,0,30.1291,-0.399156
-29.4816,0.930758,0.531543,1,3,0,29.9202,-0.573661
-29.4686,0.999742,0.651708,3,7,0,29.5651,-0.570864
-30.1165,0.842491,0.883203,1,1,0,30.162,-0.683425
-30.529,0.881553,0.94921,1,1,0,30.8202,-0.738902
-30.208,1,1.07959,1,1,0,30.8749,-0.696481
-28.9345,1,1.45801,1,1,0,29.363,-0.326866
-28.9345,1.42483e-06,1.96593,1,1,0,30.8155,-0.326866
-28.9595,0.992888,0.621613,1,3,0,29.0085,-0.391034
-28.9339,0.861136,0.830104,2,3,0,29.9653,-0.329723
-29.0062,0.982338,0.915417,1,3,0,29.0127,-0.253948
-29.2562,0.884891,1.20099,1,1,0,29.2903,-0.159752
-29.9089,0.768535,1.36826,1,3,0,29.9448,-0.651819
-29.8119,1,1.31895,1,1,0,30.3788,-0.63589
-29.4489,1,1.76912,1,1,0,30.1654,-0.566583
-29.4489,0.0010908,2.36938,1,1,0,31.5935,-0.566583
-29.3265,1,0.767595,1,1,0,29.4726,-0.537828
-29.6253,0.966115,1.02864,2,3,0,29.6366,-0.0764351
-28.9975,1,1.31211,1,3,0,29.2644,-0.419836
-28.9711,1,1.75338,1,1,0,29.0233,-0.401273
-28.9711,0.728752,2.33965,1,1,0,29.1023,-0.401273
-29.0459,0.335016,2.1314,1,3,0,29.0871,-0.233234
-28.965,0.967714,1.12007,2,3,0,29.1452,-0.396049
-28.9428,1,1.42723,1,3,0,28.95,-0.30818
-28.9428,0.000453937,1.89995,1,1,0,30.3801,-0.30818
-29.1288,0.98463,0.630554,3,7,0,29.1603,-0.199588
-29.005,0.96878,0.822169,1,3,0,29.3819,-0.424352
-29.0953,0.988983,1.04744,2,3,0,29.1137,-0.466889
-29.0953,0.108862,1.37052,1,1,0,30.6956,-0.466889
-29.0223,0.989424,0.533894,2,3,0,29.2727,-0.434004
-29.3199,0.881972,0.699189,1,3,0,30.0902,-0.142841
-29.931,0.959609,0.789413,2,3,0,29.9335,-0.023643
-29.3261,1,0.990379,1,1,0,29.7942,-0.141265
-30.4687,0.696043,1.31139,2,3,0,30.4693,0.0523037
-29.4007,0.924546,1.14727,2,3,0,30.7052,-0.12328
-31.6693,0.160784,1.36909,2,3,0,32.3747,-0.862463
-29.6692,1,0.580837,2,5,0,31.4454,-0.0682244
-29.4397,1,0.768008,2,3,0,29.6718,-0.114428
-28.9398,1,2.02838,1,1,0,29.1122,-0.313277
-28.9398,0,29.1793,0,1,1,29.0039,-0.313277
-28.9398,2.35422e-09,4.93133,1,1,0,29.3063,-0.313277
-29.0014,0.983794,0.486388,2,5,0,29.511,-0.422179
-28.9422,0.997993,0.628102,1,3,0,29.0414,-0.369844
-28.9732,0.988922,0.97443,1,3,0,29.0318,-0.276104
-28.9732,0.464898,1.60103,1,1,0,29.6685,-0.276104
-28.9791,0.998784,0.540899,2,5,0,29.0226,-0.407399
-28.9333,1,0.975511,2,3,0,28.9753,-0.345287
-28.9333,0.270324,1.8078,1,1,0,29.6328,-0.345287
-29.0252,0.988045,0.337487,2,7,0,29.7909,-0.435512
-28.9448,0.998357,0.614095,2,5,0,29.0804,-0.305067
-28.9675,0.982649,1.15903,2,3,0,29.0462,-0.398243
-29.0504,0.92731,2.08108,1,1,0,29.0529,-0.231164
-29.0504,7.92138e-10,3.13411,1,1,0,29.5999,-0.231164
-28.933,0.999826,0.265913,3,15,0,29.0959,-0.3364
-29.1007,0.960903,0.506763,3,7,0,30.4093,-0.468986
-29.4305,0.841567,0.851304,1,3,0,30.7594,-0.116477
-29.5908,0.96753,0.989635,1,1,0,29.6542,-0.0830629
-29.2564,0.981512,1.67772,2,3,0,29.5029,-0.519288
-29.2564,1.94409e-06,2.94201,1,1,0,29.4697,-0.519288
-28.9387,0.988358,0.280842,2,7,0,30.5634,-0.315454
-28.9353,0.999944,0.505801,2,7,0,28.9422,-0.354813
-28.9396,0.997882,0.93328,1,3,0,28.9532,-0.313806
-28.9531,0.994014,1.69466,1,3,0,28.9542,-0.384405
-28.9531,2.0418e-16,3.01321,1,1,0,30.9982,-0.384405
-29.816,0.988702,0.317597,3,11,0,29.8745,-0.636571
-29.9953,0.988286,0.558972,1,1,0,30.0028,-0.665347
-29.9504,1,0.973422,1,1,0,30.1759,-0.658381
-29.9504,0.379958,1.73478,1,3,0,31.6701,-0.658381
-30.0909,0.99692,0.560479,2,3,0,30.1121,-0.679692
-30.1365,0.998675,0.985627,2,7,0,30.1473,0.00734875
-30.285,0.91122,1.72542,1,1,0,31.0568,0.0281252
-29.7791,0.337615,2.36937,1,3,0,29.7808,-0.630306
-33.0888,0.602075,0.707759,2,3,0,36.3049,-0.983984
-32.4227,0.995619,0.431968,2,3,0,33.4329,-0.930081
-32.4768,0.99792,0.741686,2,3,0,32.86,-0.934643
-29.084,0.903841,1.27023,1,3,0,32.0534,-0.216616
-28.9653,1,1.69421,1,1,0,29.0404,-0.282652
-28.9514,0.464643,2.87453,1,3,0,28.955,-0.382477
-29.7788,0.6539,1.2488,2,3,0,30.9911,-0.0487246
-28.9599,0.995586,0.883402,3,7,0,29.7537,-0.391432
-28.9421,0.967257,1.4719,2,3,0,29.0272,-0.309193
-28.9421,0.00534885,2.26929,1,1,0,30.1758,-0.309193
-29.8078,0.991809,0.32723,4,15,0,29.8236,-0.635193
-29.0441,0.963915,0.537968,1,3,0,30.7402,-0.444872
-29.5029,0.853703,0.820792,2,3,0,30.636,-0.578171
-29.6377,0.92798,0.954944,2,3,0,30.4221,-0.604899
-29.045,0.974424,1.32386,2,3,0,29.7899,-0.233659
-29.5071,0.667428,2.03989,1,1,0,29.7401,-0.0999375
-29.0416,1,1.51554,1,1,0,29.33,-0.235294
-29.9684,0.306714,2.46255,1,1,0,30.2737,-0.661192
-30.2812,0.95953,0.792551,1,1,0,30.3316,-0.706577
-30.2812,0.815208,1.17015,1,1,0,31.0517,-0.706577
-29.2822,1,1.234,1,1,0,29.9848,-0.526318
-28.9856,1,1.98239,1,1,0,29.1516,-0.412049
-28.9856,8.03399e-06,3.16561,1,1,0,30.1319,-0.412049
-30.5346,0.959973,0.527755,3,7,0,30.5437,-0.739595
-30.7154,0.977582,0.772184,1,1,0,30.8557,-0.761578
-28.9477,0.973661,1.16948,1,3,0,30.6193,-0.301088
-28.9596,0.992396,1.74703,1,1,0,28.9706,-0.287881
-28.9596,6.43673e-26,2.70655,1,1,0,34.4174,-0.287881
-29.0613,0.997192,0.475996,2,7,0,29.0681,-0.226223
-29.0621,0.939209,0.746873,1,3,0,29.9169,-0.453098
-29.074,0.997359,1.0284,1,1,0,29.0996,-0.458213
-28.9334,1,1.59867,1,1,0,28.9985,-0.332763
-28.9707,0.952637,2.48673,1,1,0,28.992,-0.278051
-29.0052,0.30956,3.48027,1,3,0,29.0858,-0.424481
-29.291,0.915635,1.2458,1,3,0,29.465,-0.150319
-29.124,1,1.61298,1,1,0,29.3109,-0.201313
-29.5307,0.589881,2.48435,1,1,0,29.6529,-0.583913
-29.3842,1,1.62258,1,1,0,29.7068,-0.551871
-29.7766,0.200791,2.48737,1,3,0,29.8995,-0.0491
-29.989,0.976338,0.732357,1,1,0,30.0223,-0.0146091
-29.3605,1,1.06911,1,1,0,29.8529,-0.132768
-29.3144,1,1.63134,1,1,0,29.5508,-0.144244
-29.3144,0.235236,2.47846,1,1,0,29.3262,-0.144244
-29.0833,0.989893,0.801646,3,7,0,29.5146,-0.216915
-29.4433,0.856958,1.19257,2,3,0,29.9969,-0.565337
-30.0754,0.915837,1.35501,2,3,0,30.2603,-0.00158045
-29.4081,0.786046,1.72847,2,3,0,30.0256,-0.121561
-29.4081,0.0666666,1.70152,1,1,0,31.7125,-0.121561
-28.9644,0.983318,0.406472,2,5,0,30.3586,-0.395584
-28.9484,0.998235,0.593008,2,5,0,29.012,-0.300136
-29.1821,0.934481,0.887458,1,3,0,29.4992,-0.497294
-28.9368,0.98257,1.16905,2,3,0,29.2863,-0.359228
-28.9836,0.972431,1.68553,1,1,0,28.9884,-0.410672
-28.9836,0.000157716,2.37517,1,1,0,30.2147,-0.410672
-29.3413,0.969991,0.518677,2,7,0,29.8568,-0.541507
-29.0478,1,0.729041,2,3,0,29.3484,-0.446632
-29.1962,0.96417,1.0814,1,1,0,29.2024,-0.501693
-29.1962,0.48387,1.4938,1,1,0,30.116,-0.501693
-29.1635,0.89547,0.833759,2,3,0,30.3968,-0.491288
-28.9354,0.989793,1.01088,1,3,0,29.2363,-0.32376
-30.1332,0.71682,1.45877,1,3,0,30.1484,-0.685856
-28.9847,0.943555,1.26416,2,3,0,30.4394,-0.267588
-29.3254,0.819308,1.66786,1,1,0,29.373,-0.141441
-29.4222,0.939808,1.74644,1,1,0,29.687,-0.118361
-29.4222,0.00168087,2.27982,1,1,0,30.0734,-0.118361
-29.2685,0.999208,0.535616,2,3,0,29.4649,-0.156355
-29.4263,0.979966,0.78095,1,1,0,29.4326,-0.117431
-30.4023,0.736246,1.09623,2,3,0,32.1679,0.0437307
-31.766,0.755527,0.988737,1,1,0,31.8254,0.19264
-30.5357,1,0.923929,1,1,0,31.5939,0.0607562
-29.0362,0.938083,1.33773,2,3,0,30.3132,-0.441081
-29.0362,0.892148,1.72938,1,3,0,29.1505,-0.441081
-29.1328,0.917685,2.05642,1,1,0,29.133,-0.198154
-29.1328,0.167363,2.55472,1,1,0,29.8656,-0.198154
-29.2347,0.984814,0.84501,1,1,0,29.2413,-0.165816
-29.7824,0.851164,1.18297,1,1,0,29.8069,-0.0481181
-29.13,1,1.30768,1,1,0,29.5716,-0.199137
-28.9791,1,1.87173,1,3,0,29.0189,-0.407441
-28.9518,1,2.67182,1,1,0,28.9917,-0.382852
-28.9518,1.17437e-55,3.80372,1,1,0,31.6703,-0.382852
-28.967,0.987066,0.965084,2,7,0,29.0463,-0.281186
-28.9756,0.998908,1.34524,2,3,0,28.9876,-0.274212
-28.9756,0.0431615,1.9088,1,1,0,30.1859,-0.274212
-28.9334,0.999152,0.530356,3,7,0,29.019,-0.345879
-28.9549,0.996432,0.753419,1,3,0,28.9728,-0.386301
-29.6034,0.832577,1.06268,1,3,0,29.955,-0.0806328
-29.6112,0.997881,1.13441,1,1,0,29.7908,-0.0791236
-29.8992,0.760589,1.59767,2,3,0,30.3765,-0.650262
-28.9703,1,1.50899,1,1,0,29.4665,-0.400609
-28.9467,1,2.12545,1,1,0,28.9487,-0.302465
-28.9467,0.00739067,2.9866,1,1,0,29.4504,-0.302465
-29.2683,0.92161,0.808835,1,3,0,29.792,-0.522559
-29.0996,0.938482,0.999508,1,3,0,29.8916,-0.210432
-29.0427,1,1.26804,2,3,0,29.1096,-0.234772
-29.0427,0.0957923,1.77657,1,1,0,30.2638,-0.234772
-28.933,0.992082,0.566627,3,7,0,29.3611,-0.338992
-28.9446,0.997717,0.78398,1,3,0,28.9566,-0.305322
-29.5876,0.86308,1.0923,1,3,0,29.6744,-0.0836893
-30.0392,0.955977,1.22127,2,3,0,30.1779,-0.00696367
-29.1117,1,1.58498,1,1,0,29.6593,-0.205825
-29.1117,0.0553265,2.20412,1,1,0,29.5218,-0.205825
-29.084,1,0.673007,1,1,0,29.1147,-0.216622
-30.3414,0.874976,0.936437,2,7,0,30.36,-0.714695
-28.9851,0.967821,1.06549,2,3,0,30.5819,-0.411711
-29.1256,0.943457,1.40368,1,1,0,29.1398,-0.47826
-30.5314,0.393548,1.77615,1,1,0,30.805,-0.739196
-28.9558,0.962172,0.942491,1,3,0,30.7864,-0.387329
-29.9658,0.773569,1.22787,2,3,0,30.4832,-0.0181865
-29.4579,1,1.18819,1,1,0,29.8968,-0.11043
-29.2563,0.992652,1.63837,2,3,0,29.4599,-0.519269
-29.2563,0.297813,2.229,1,1,0,29.3419,-0.519269
-30.3405,0.800821,1.02831,2,3,0,31.2953,-0.714569
-30.6554,0.977013,1.03884,2,3,0,30.8984,-0.754406
-29.1324,1,1.37759,1,1,0,30.0683,-0.480685
-30.8268,0.280292,1.88943,1,1,0,31.257,-0.774561
-32.3731,0.787717,0.856654,1,1,0,32.3873,-0.925867
-29.1086,0.942249,0.848503,2,3,0,33.1404,-0.47199
-29.0583,0.951397,1.06404,2,3,0,29.5427,-0.227574
-29.2034,0.981603,1.35124,2,3,0,29.2399,-0.503897
-29.2034,0.452189,1.79396,1,1,0,29.9122,-0.503897
-29.1197,0.878322,1.06714,2,3,0,30.2362,-0.202855
-29.31,0.788872,1.2111,2,3,0,30.3451,-0.14537
-29.0402,0.963441,1.20051,1,3,0,29.4956,-0.443016
-29.0252,0.415186,1.54641,2,3,0,31.1521,-0.243443
-28.939,0.988834,0.875715,1,3,0,29.1358,-0.364012
-29.6458,0.837762,1.17093,1,3,0,29.7138,-0.606421
-30.1779,0.839985,1.24841,1,1,0,30.3392,-0.69224
-29.3483,0.668492,1.33491,2,3,0,32.2423,-0.543231
-28.9334,0.997587,1.10701,1,3,0,29.3499,-0.332473
-29.0602,0.961228,1.49361,1,3,0,29.0612,-0.452262
-29.0602,0.935318,1.90707,1,3,0,29.0954,-0.452262
-29.0602,0.320612,2.34099,1,1,0,29.1358,-0.452262
-28.9573,1,1.16704,1,1,0,29.0307,-0.388837
-28.9446,1,1.57477,1,1,0,28.957,-0.373648
-28.9446,0.939003,2.12153,1,1,0,28.982,-0.373648
-28.9446,0.00327033,2.61165,1,1,0,29.7901,-0.373648
-29.1625,0.982504,0.827882,3,7,0,29.1714,-0.490967
-29.2576,0.992221,1.08671,2,3,0,29.2949,-0.519629
-29.3137,0.9919,1.4445,2,3,0,29.3215,-0.144417
-29.001,1,1.91636,1,1,0,29.1875,-0.257031
-29.2041,0.754427,2.56828,1,1,0,29.2834,-0.50413
-29.2041,0.00143487,2.41895,1,1,0,29.7269,-0.50413
-29.0607,0.996787,0.778469,2,3,0,29.2653,-0.452469
-29.1737,0.974692,1.03854,1,1,0,29.1825,-0.494606
-29.1737,0.603352,1.34075,1,1,0,30.0275,-0.494606
-31.8481,0.621321,1.02185,1,3,0,32.0964,-0.879277
-32.8598,0.872741,0.799884,1,1,0,32.9844,-0.965981
-31.052,1,0.893322,1,1,0,32.5853,-0.799703
-28.9538,1,1.19237,1,3,0,30.5873,-0.385088
-28.9538,0.0664577,1.58925,1,1,0,31.3856,-0.385088
-29.0224,0.997262,0.573312,2,7,0,29.0224,-0.434044
-29.056,0.995914,0.761488,1,1,0,29.0583,-0.450381
-29.021,1,1.00813,1,1,0,29.0593,-0.433314
-30.1148,0.800273,1.34041,2,3,0,30.1154,-0.683184
-30.2409,0.952842,1.34967,1,1,0,30.6793,-0.701057
-30.2409,0.379041,1.67781,1,3,0,32.2082,-0.701057
-29.6164,1,0.944736,1,1,0,30.1405,-0.600862
-28.9993,1,1.25285,1,3,0,29.4132,-0.420911
-28.9993,0.801373,1.65921,1,3,0,29.2639,-0.420911
-28.9513,0.972557,1.67209,2,3,0,29.0097,-0.296624
-29.2893,0.724695,2.12871,1,1,0,29.4093,-0.150773
-29.0505,1,1.93121,1,1,0,29.2503,-0.23111
-29.0666,0.481973,2.54826,1,3,0,29.082,-0.455052
-29.457,0.59785,1.66345,2,3,0,29.8662,-0.11063
-29.0258,1,1.27265,1,1,0,29.3141,-0.243177
-29.0535,0.983729,1.67763,1,1,0,29.1108,-0.229732
-29.1292,0.928314,2.16082,1,1,0,29.1309,-0.479559
-28.9567,1,2.58046,1,1,0,28.9616,-0.290731
-28.9567,0.315717,3.38976,1,3,0,28.9594,-0.290731
-30.2979,0.409003,1.78046,1,1,0,30.4087,0.0298736
-29.3874,0.888913,1.06222,2,3,0,31.4494,-0.126365
-30.1072,0.803099,1.2036,1,1,0,30.1588,0.00310252
-31.5879,0.876995,1.21612,2,3,0,31.5969,-0.854623
-29.1408,1,1.35519,1,1,0,30.6476,-0.483637
-29.1408,0.00709091,1.77621,1,1,0,31.7277,-0.483637
-28.9489,0.975446,0.62684,3,7,0,29.9026,-0.299542
-28.9774,0.978816,0.795807,3,7,0,29.2274,-0.406122
-28.9774,0.666387,1.01374,1,3,0,30.936,-0.406122
-28.9584,0.972951,0.856264,3,7,0,29.2637,-0.28908
-28.9541,0.976031,1.08109,2,3,0,29.1249,-0.385498
-28.9541,0.771735,1.36908,1,3,0,29.6101,-0.385498
-29.138,0.762286,1.32713,2,3,0,29.8631,-0.482647
-29.787,0.898215,1.2709,2,3,0,29.9285,-0.0473185
-29.6736,1,1.45212,2,3,0,29.7542,-0.611575
-29.4739,1,1.89189,1,3,0,29.5534,-0.106956
-30.1772,0.407996,2.46211,1,1,0,31.3678,0.0131663
-29.2087,1,1.49153,2,3,0,29.8339,-0.173483
-29.0562,1,1.93987,1,1,0,29.2244,-0.228485
-29.0562,0.0328322,2.52023,1,1,0,29.2629,-0.228485
-29.5896,0.830624,0.946729,2,7,0,30.5615,-0.595673
-28.9586,0.990693,0.990737,1,3,0,29.5801,-0.390072
-29.1127,0.948928,1.2716,1,1,0,29.1132,-0.473537
-29.2387,0.938652,1.54593,1,1,0,29.3293,-0.514304
-29.376,0.947104,1.85356,1,3,0,29.3988,-0.129054
-29.376,0.0942917,2.24471,1,1,0,30.7119,-0.129054
-28.9408,0.988708,0.92249,1,3,0,29.4585,-0.311475
-28.9872,0.985298,1.17819,1,3,0,29.0167,-0.413132
-28.9572,0.891646,1.49683,2,3,0,29.2016,-0.290297
-28.9805,0.986112,1.68855,1,1,0,28.997,-0.27056
-28.9805,0.19858,2.14382,1,1,0,29.2982,-0.27056
-29.2008,0.921886,1.01299,1,3,0,29.5047,-0.503097
-29.2512,0.83146,1.18684,2,3,0,30.2666,-0.517828
-28.9347,0.975955,1.24125,2,3,0,29.3758,-0.326128
-29.2853,0.836922,1.55407,1,1,0,29.2866,-0.151833
-29.19,1,1.63522,2,3,0,29.265,-0.499775
-29.19,0.37844,2.10639,1,1,0,29.3215,-0.499775
-29.54,0.963537,1.25465,2,3,0,29.5546,-0.0931742
-28.9392,1,1.54415,1,1,0,29.242,-0.314495
-30.7126,0.229607,1.98635,1,1,0,30.9058,-0.761248
-30.7126,0.821412,0.987892,1,1,0,31.6311,-0.761248
-30.0023,1,1.02006,1,1,0,30.6493,-0.666421
-29.6127,1,1.3113,2,3,0,29.8673,-0.078839
-29.3623,1,1.68409,1,1,0,29.7413,-0.132331
-29.2146,1,2.16082,1,1,0,29.5612,-0.171711
-29.2146,1.61053e-06,2.7699,1,1,0,29.685,-0.171711
-29.1711,1,1.04885,1,1,0,29.249,-0.185224
-29.3691,0.975813,1.34504,2,3,0,29.396,-0.548271
-29.6836,0.736112,1.6734,2,3,0,29.9652,-0.613408
-29.9085,0.891847,1.55584,1,1,0,30.2925,-0.651751
-29.2992,1,1.74683,2,3,0,29.5587,-0.148174
-30.2908,0.353239,2.23389,1,1,0,31.1378,0.0289106
-30.2908,0.0991969,1.30907,1,1,0,34.4962,0.0289106
-29.2415,1,0.566205,3,7,0,30.2215,-0.51511
-29.2224,1,0.724565,1,1,0,29.2644,-0.509566
-29.1128,1,0.926384,1,1,0,29.2115,-0.473581
-28.9713,1,1.18337,1,1,0,29.0715,-0.401361
-28.9748,0.999429,1.5103,2,3,0,28.9802,-0.274797
-29.0007,0.98004,1.92456,1,1,0,29.04,-0.257195
-29.0007,0.0229718,2.39443,1,1,0,29.4194,-0.257195
-29.1677,0.971045,0.954796,2,3,0,29.2892,-0.186303
-29.2612,0.973202,1.17583,1,1,0,29.3127,-0.158369
-29.2612,0.247851,1.45065,1,1,0,31.0911,-0.158369
-28.9573,0.98582,0.75886,2,3,0,29.4854,-0.290137
-29.1873,0.928708,0.950283,1,3,0,29.4768,-0.498944
-30.4932,0.875342,1.1117,2,3,0,30.5228,0.0554095
-28.975,0.961118,1.22078,2,3,0,30.7109,-0.40433
-29.9689,0.631883,1.48206,1,1,0,29.9777,-0.66127
-29.1152,1,1.22255,1,1,0,29.7025,-0.474471
-29.132,0.889062,1.5522,2,3,0,29.386,-0.19844
-31.1804,0.275548,1.72987,1,1,0,31.4566,0.134469
-29.4193,0.998093,0.942589,2,7,0,30.971,-0.559966
-31.8982,0.476126,1.19315,1,1,0,31.8982,-0.883895
-30.7496,1,0.822922,1,1,0,31.7584,-0.765609
-29.032,0.961632,1.04337,2,3,0,31.0598,-0.438992
-29.3663,0.945438,1.26437,2,3,0,29.4371,-0.131364
-29.3663,0.510956,1.50279,1,1,0,30.2921,-0.131364
-29.2442,0.92751,1.08122,2,3,0,30.0912,-0.163121
-29.4769,0.925413,1.25842,1,1,0,29.5498,-0.106312
-29.4562,1,1.46039,2,3,0,29.7013,-0.110797
-29.498,0.951987,1.84541,1,3,0,29.5534,-0.57713
-29.498,0.236429,2.20533,1,1,0,29.5918,-0.57713
-29.498,0.586308,1.16123,1,1,0,30.8519,-0.57713
-29.2371,1,0.9139,2,3,0,29.458,-0.513851
-28.9583,0.984135,1.15392,1,3,0,29.3033,-0.289158
-28.9615,0.99195,1.42981,2,3,0,28.9972,-0.286091
-28.9615,0.0781598,1.78621,1,1,0,30.3049,-0.286091
-28.9464,0.990747,0.790182,1,3,0,29.0697,-0.376178
-30.0732,0.748666,0.986022,1,3,0,30.7561,-0.00189351
-29.0406,0.999667,0.934887,2,7,0,29.8946,-0.44322
-29.3824,0.801679,1.17724,2,3,0,30.311,-0.127538
-28.9398,1,1.18482,1,3,0,29.2829,-0.313313
-29.0215,0.962546,1.49085,1,1,0,29.0236,-0.245423
-29.0501,0.98073,1.79724,1,1,0,29.1151,-0.231268
-29.0501,0.82113,2.20997,1,1,0,29.0594,-0.231268
-29.0501,0.00667683,2.27083,1,1,0,29.7776,-0.231268
-28.95,0.918066,0.937713,2,3,0,29.7707,-0.298172
-28.933,0.9999,1.0751,2,3,0,28.9507,-0.336839
-28.9331,0.999646,1.34988,2,3,0,28.934,-0.336191
-29.0501,0.931897,1.6932,1,1,0,29.0516,-0.447679
-28.933,1,1.96829,1,1,0,28.9681,-0.337445
-29.3817,0.563239,2.46667,1,1,0,29.5974,-0.127714
-29.3817,0.19934,1.90328,1,1,0,29.8955,-0.127714
-28.9624,0.959545,0.982343,1,3,0,29.6962,-0.393711
-29.323,0.919831,1.17725,1,3,0,29.3298,-0.536933
-29.7656,0.844064,1.34956,1,1,0,29.8759,-0.62798
-28.943,0.985386,1.42255,2,3,0,29.4772,-0.307735
-28.943,0.260235,1.75151,1,1,0,29.7233,-0.307735
-29.306,0.924417,0.971512,2,3,0,29.5828,-0.53259
-29.0338,0.952266,1.1187,2,3,0,29.6875,-0.439895
-28.9453,0.992869,1.32753,2,3,0,29.0687,-0.304389
-29.0071,0.87102,1.64602,2,3,0,29.1351,-0.425565
-29.0776,0.974848,1.78545,2,3,0,29.0779,-0.219241
-29.0776,0.00121715,2.16835,1,1,0,31.3606,-0.219241
-29.0997,0.996145,0.911593,1,1,0,29.1185,-0.210382
-29.5072,0.965256,1.13349,2,3,0,29.5081,-0.579055
-29.2298,1,1.36203,2,3,0,29.4637,-0.167247
-29.9813,0.633857,1.69855,1,1,0,30.2214,-0.0157884
-28.9412,0.9922,1.42411,1,3,0,29.572,-0.368256
-28.9592,0.98838,1.75979,1,1,0,28.9667,-0.39069
-30.4085,0.2399,2.16429,1,1,0,30.6706,0.0445402
-29.2356,1,1.18725,1,1,0,30.0634,-0.16556
-28.9698,1,1.47847,2,3,0,29.1253,-0.278778
-29.178,0.862259,1.83994,1,1,0,29.1781,-0.495995
-29.178,4.52614e-06,1.97388,1,1,0,33.1127,-0.495995
-28.9443,1,0.840326,2,3,0,29.154,-0.373178
-28.9341,0.999056,1.04562,1,3,0,28.951,-0.328824
-29.1189,0.950979,1.29894,1,3,0,29.1248,-0.203177
-30.3146,0.554269,1.53199,1,1,0,30.4022,0.0321159
-30.0618,1,1.1834,1,1,0,30.525,-0.00359763
-28.9399,1,1.46994,1,3,0,29.5521,-0.313219
-28.9399,0.524795,1.82473,1,1,0,29.2944,-0.313219
-29.1095,0.952476,1.36727,1,3,0,29.1285,-0.472319
-28.9927,1,1.6131,1,1,0,29.0824,-0.416766
-29.2655,0.79489,2.00033,1,1,0,29.3865,-0.521809
-29.2655,0.00417207,1.996,1,1,0,31.9714,-0.521809
-29.1962,1,0.864741,1,1,0,29.2767,-0.501691
-29.2273,0.925968,1.07228,1,3,0,29.8779,-0.167982
-29.7323,0.851745,1.22924,1,1,0,29.7692,-0.0568366
-29.0662,1,1.30296,1,1,0,29.5029,-0.224081
-29.0662,0.524015,1.61329,1,1,0,29.7032,-0.224081
-29.4098,0.892113,1.21234,1,3,0,29.7295,-0.557799
-29.2841,1,1.34017,1,1,0,29.4811,-0.526824
-30.2756,0.729659,1.65783,2,3,0,30.2781,-0.705819
-30.6984,0.808596,1.54575,1,1,0,31.374,-0.759563
-28.9574,1,1.56512,1,1,0,29.8203,-0.388897
-28.9574,0.230709,1.93398,1,1,0,29.4822,-0.388897
-28.933,0.999811,1.07365,1,3,0,28.9586,-0.338725
-29.2307,0.885243,1.32633,2,3,0,29.4192,-0.512015
-28.9351,0.997144,1.45417,2,3,0,29.1102,-0.324999
-31.3094,0.20206,1.78969,1,1,0,31.4346,0.147879
-30.3817,1,0.967676,2,3,0,31.2187,0.0410363
-30.8687,0.864066,1.19444,1,1,0,31.2177,0.100371
-29.3616,1,1.28081,1,1,0,30.3849,-0.132507
-29.3352,1,1.57947,2,3,0,29.3625,-0.539996
-29.4416,0.918678,1.94668,1,1,0,29.7926,-0.56497
-29.7132,0.757407,2.2058,1,1,0,29.7241,-0.0602319
-29.7132,0.256011,2.11769,1,1,0,29.8465,-0.0602319
-29.0667,0.895163,1.21665,2,3,0,30.37,-0.455119
-28.9542,1,1.34598,1,1,0,29.0261,-0.385549
-31.0091,0.305325,1.65695,1,1,0,31.0117,0.116049
-29.716,1,1.00355,1,1,0,30.7388,-0.059736
-28.9976,0.964048,1.2352,1,3,0,29.7399,-0.419879
-29.0486,0.962504,1.46491,2,3,0,29.1403,-0.231981
-28.9876,1,1.73384,2,3,0,29.0149,-0.41338
-29.2326,0.791396,2.13081,1,1,0,29.3728,-0.512557
