# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=17
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=326898250
# chain_id=1
# iter=2012
# warmup=1006
# save_warmup=1
# thin=1
# refresh=201
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=./norm_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu
-29.2439,1,0.143791,3,7,0,30.3651,-0.515797
-29.2269,1,0.222966,1,1,0,29.3087,-0.510909
-29.0166,0.907484,0.344107,2,3,0,29.2467,-0.24806
-29.0785,0.942571,0.436941,1,1,0,29.0794,-0.46011
-29.0785,0.00428971,0.594644,1,1,0,29.1755,-0.46011
-29.0594,0.988918,0.119219,3,7,0,29.5095,-0.451926
-29.1291,0.925531,0.178821,1,3,0,29.8032,-0.19949
-29.2836,0.986058,0.235046,2,3,0,29.3123,-0.15227
-29.2836,0.57499,0.347881,1,1,0,29.9283,-0.15227
-29.0772,1,0.225643,1,1,0,29.2389,-0.21942
-29.7222,0.685556,0.342048,1,1,0,29.8428,-0.0586194
-28.9576,0.965197,0.277236,2,3,0,29.6092,-0.38911
-30.4482,0.320902,0.390418,1,1,0,30.5267,0.0496758
-28.9369,0.907017,0.155077,1,3,0,31.8475,-0.319728
-30.3606,0.715296,0.194839,1,3,0,31.2105,-0.717233
-30.403,0.994001,0.168359,1,1,0,30.5906,-0.722806
-29.266,1,0.249572,1,1,0,30.0603,-0.521933
-29.3873,0.919055,0.372879,1,1,0,29.6414,-0.552598
-29.3873,0.000747165,0.475366,1,1,0,32.038,-0.552598
-29.1128,0.997048,0.105058,2,7,0,29.5118,-0.473546
-29.9366,0.840638,0.155816,2,3,0,31.0727,-0.65621
-29.9825,0.993271,0.171368,1,1,0,30.1144,-0.66338
-29.4919,1,0.250913,1,1,0,29.9358,-0.575846
-28.9333,1,0.370783,1,1,0,29.1401,-0.345135
-28.9333,1.54971e-05,0.546044,1,1,0,30.1457,-0.345135
-28.9562,0.99629,0.1252,1,3,0,28.9951,-0.387648
-29.0193,0.992423,0.183339,3,7,0,29.0397,-0.246568
-29.1381,0.754311,0.265699,2,3,0,30.0555,-0.196313
-28.955,1,0.248072,2,3,0,29.1217,-0.386463
-28.955,0.0107584,0.362899,1,1,0,31.4806,-0.386463
-28.955,8.17359e-12,5.60613,1,1,0,28.9715,-0.386463
-28.955,0,13.0907,0,1,1,29.6521,-0.386463
-28.9354,0.954456,1.29073,2,3,0,29.1939,-0.355004
-29.0483,0.969221,1.19067,1,3,0,29.0943,-0.232101
-29.1784,0.951376,1.462,1,1,0,29.2111,-0.182847
-28.9855,0.992822,1.95913,2,3,0,29.056,-0.411989
-29.0085,0.957905,3.22976,1,1,0,29.1376,-0.426411
-29.0085,2.949e-24,5.03579,1,1,0,29.093,-0.426411
-29.7345,0.98476,0.39818,3,7,0,29.8805,-0.622528
-28.9457,0.941356,0.696754,1,3,0,30.7938,-0.37518
-32.0968,0.502162,1.08285,1,3,0,33.0997,-0.901833
-32.2656,0.994562,0.424559,1,1,0,32.3048,-0.916638
-31.2681,1,0.795093,1,1,0,32.1824,-0.822601
-29.1511,1,1.51675,1,1,0,30.4192,-0.48716
-29.0107,0.344607,2.88637,1,3,0,29.012,-0.251312
-28.981,0.995215,0.717286,2,3,0,29.0944,-0.270161
-29.2555,0.950304,1.34794,2,3,0,29.3254,-0.51903
-31.8492,0.106934,2.19288,1,1,0,32.7931,-0.879382
-31.8118,1,0.275286,1,1,0,31.8718,-0.875901
-31.9634,0.992563,0.52411,1,1,0,32.0457,-0.889846
-30.492,1,0.967026,1,1,0,31.7292,-0.734245
-29.0783,0.939568,1.80708,2,3,0,29.8155,-0.460031
-29.0783,0.269905,2.80075,1,3,0,29.0812,-0.460031
-29.2227,0.997149,0.61547,3,7,0,29.2391,-0.509656
-29.2047,1,1.12894,1,1,0,29.2759,-0.5043
-29.2047,0.179749,2.06692,1,1,0,29.7635,-0.5043
-28.9377,0.99775,0.366834,2,7,0,29.4133,-0.317815
-29.5591,0.883442,0.667172,2,5,0,31.2456,-0.589664
-29.2911,1,0.873818,1,1,0,29.5235,-0.528683
-30.2187,0.66307,1.57204,1,1,0,30.3428,-0.697971
-29.2204,0.850778,1.11311,1,3,0,31.5288,-0.169976
-29.298,0.976074,1.31976,1,1,0,29.3746,-0.148471
-28.9356,1,2.18683,1,1,0,29.0295,-0.355757
-28.9356,0.0385925,3.83107,1,1,0,29.1044,-0.355757
-28.9467,0.996976,0.520292,3,7,0,29.0562,-0.376552
-29.2173,0.930275,0.906421,1,3,0,29.6306,-0.170906
-29.523,0.909581,1.31525,1,1,0,29.57,-0.0966497
-29.2921,1,1.79831,2,3,0,29.4211,-0.150027
-29.2921,8.71467e-13,3.08638,1,1,0,30.305,-0.150027
-29.0395,1,0.410598,4,15,0,29.2854,-0.236298
-29.0107,1,0.706645,1,1,0,29.0372,-0.251356
-28.9505,1,1.20619,1,3,0,28.995,-0.297609
-28.9505,0.220013,2.0425,1,1,0,29.6975,-0.297609
-28.961,0.999377,0.498092,2,3,0,28.9683,-0.286529
-28.9754,0.981746,0.840905,1,3,0,29.1792,-0.404664
-28.9387,0.995103,1.34963,2,3,0,28.9945,-0.315546
-28.9387,0.537617,2.22226,1,1,0,29.167,-0.315546
-29.7445,0.806612,1.2089,1,3,0,29.9875,-0.624287
-30.3758,0.835367,1.26081,1,1,0,30.5053,-0.719245
-30.5013,0.956466,1.40682,1,1,0,30.9954,-0.735413
-29.0702,1,2.08497,1,1,0,29.7275,-0.456613
-29.0702,0,29.9934,0,1,1,29.8012,-0.456613
-29.0702,3.62909e-40,5.06892,1,3,1,29.0722,-0.456613
-30.7106,0.959102,0.499959,3,7,0,30.7622,-0.761005
-30.5388,1,0.601649,1,1,0,30.7717,-0.740118
-29.6296,1,0.936115,1,1,0,30.3614,-0.603365
-28.9368,1,1.58824,1,1,0,29.2393,-0.359203
-28.9368,4.73392e-07,2.83616,1,1,0,30.0912,-0.359203
-28.9911,0.998553,0.225156,2,7,0,29.1257,-0.415752
-28.9376,0.997173,0.412363,2,7,0,29.1376,-0.360981
-28.936,0.998716,0.765075,2,3,0,28.9521,-0.356927
-28.9366,0.998113,1.43857,2,3,0,28.941,-0.320321
-28.9366,9.86027e-05,2.70632,1,1,0,29.8212,-0.320321
-28.9867,0.999599,0.222398,4,15,0,29.0107,-0.266163
-30.5025,0.95332,0.42486,2,7,0,30.9327,-0.735568
-29.7856,0.984007,0.700192,2,3,0,30.8574,-0.631427
-29.5737,1,1.26274,2,3,0,29.7065,-0.0864175
-29.5737,0.0399152,2.37469,1,1,0,29.6097,-0.0864175
-30.7494,0.980329,0.241307,2,5,0,31.5309,0.0865983
-29.0824,0.989974,0.430071,2,5,0,31.3529,-0.461717
-30.2195,0.903924,0.782308,3,7,0,30.475,0.0191071
-29.5081,1,1.09329,1,1,0,30.0804,-0.0997214
-29.5081,2.09046e-06,2.01458,1,1,0,32.0272,-0.0997214
-29.0302,0.995964,0.2009,3,9,0,30.5453,-0.240919
-28.934,0.997418,0.367659,2,5,0,29.1884,-0.349826
-29.2967,0.932592,0.668936,3,7,0,30.2478,-0.148807
-28.9445,0.99793,1.00286,1,3,0,29.2608,-0.305502
-28.9445,0.0437105,1.7942,1,1,0,30.2475,-0.305502
-30.485,0.96856,0.222911,3,15,0,33.7582,-0.733347
-30.4084,1,0.368841,1,1,0,30.5009,-0.723511
-30.1838,0.927735,0.659648,3,7,0,32.9507,-0.693073
-30.2395,0.988026,0.960226,1,1,0,30.4946,-0.700859
-29.2354,1,1.63413,1,1,0,29.8913,-0.513343
-29.2354,1.26918e-06,2.84665,1,1,0,29.4209,-0.513343
-30.1688,0.950025,0.347077,2,5,0,32.3712,-0.690949
-29.6149,0.999736,0.53196,2,3,0,30.2201,-0.60056
-28.9353,1,0.921923,2,3,0,29.5459,-0.354746
-28.9397,0.995809,1.58509,2,3,0,28.9424,-0.313498
-28.9397,0.15481,2.6735,1,1,0,29.1732,-0.313498
-28.9436,0.999061,0.524362,2,5,0,28.967,-0.372077
-28.9773,0.985686,0.891987,1,3,0,29.0512,-0.272934
-28.933,0.999991,1.45553,2,3,0,28.9554,-0.336836
-28.933,0.229998,2.44345,1,1,0,29.1259,-0.336836
-29.3982,0.912824,0.605619,1,3,0,30.3526,-0.555134
-29.6036,0.968154,0.819596,1,1,0,29.6269,-0.598391
-29.2561,1,1.26387,2,3,0,29.5614,-0.519211
-29.2561,0.261704,2.0923,1,1,0,29.3677,-0.519211
-28.9534,0.990559,0.582349,3,7,0,29.6639,-0.384719
-28.9878,0.992879,0.940867,1,1,0,28.9879,-0.413552
-28.9878,0.634152,1.51843,1,1,0,29.4194,-0.413552
-29.0035,0.942202,1.04527,2,3,0,29.3848,-0.255499
-29.3592,0.890706,1.48737,2,3,0,29.3771,-0.13308
-29.4382,0.979107,1.86871,1,3,0,29.4503,-0.564219
-29.4382,0.000426562,2.87129,1,1,0,29.4392,-0.564219
-30.2051,0.950348,0.463604,1,3,0,30.6613,-0.69607
-28.933,0.889575,0.669228,1,3,0,31.9477,-0.34041
-29.2864,0.929593,0.837738,1,3,0,29.5244,-0.527453
-28.986,1,1.14436,2,3,0,29.1941,-0.41232
-31.2483,0.171382,1.82309,1,1,0,31.6233,-0.820548
-30.0521,0.991289,0.456425,1,3,0,31.6974,-0.67394
-29.8567,0.975553,0.713069,2,3,0,30.5961,-0.643347
-28.9343,0.979156,1.07034,2,3,0,29.9832,-0.351144
-29.5426,0.690342,1.61151,1,1,0,29.5499,-0.0926444
-29.4805,0.743429,1.28852,2,3,0,31.0038,-0.105561
-29.3364,1,1.15846,2,3,0,29.5387,-0.138685
-29.3027,1,1.81017,1,1,0,29.6037,-0.147243
-29.3027,0.0983586,2.8142,1,3,0,29.3575,-0.147243
-30.5722,0.885268,0.640206,2,3,0,31.0441,0.0652832
-29.8483,1,0.781467,1,1,0,30.4717,-0.0370219
-30.4386,0.816088,1.21145,1,1,0,30.6783,0.0484377
-29.9894,1,1.27221,1,1,0,30.6214,-0.0145448
-29.9894,0.0856074,1.95761,1,1,0,30.3424,-0.0145448
-29.9268,0.996867,0.451889,2,3,0,30.1753,-0.0243189
-29.7149,1,0.691396,1,1,0,29.9305,-0.0599316
-29.1907,1,1.05989,1,1,0,29.5843,-0.17899
-29.216,0.984553,1.61758,1,1,0,29.3771,-0.171278
-29.216,0.0199212,2.38222,1,1,0,30.5651,-0.171278
-29.1205,0.980689,0.499226,2,7,0,29.9427,-0.476411
-29.2028,0.989737,0.730896,1,1,0,29.2067,-0.503731
-29.2028,0.372569,1.08542,1,3,0,32.5901,-0.503731
-29.2816,0.967873,0.470855,2,5,0,30.4332,-0.152804
-29.3246,0.998502,0.66841,2,3,0,29.3465,-0.141636
-30.2782,0.797982,1.00437,1,1,0,30.2785,0.0271991
-29.8962,1,1.01489,2,3,0,30.337,-0.0292053
-29.7667,1,1.52042,2,3,0,29.8735,-0.628167
-29.7667,1.62711e-06,2.26905,1,1,0,30.7258,-0.628167
-29.064,0.969519,0.4887,1,3,0,30.6259,-0.453952
-28.9876,0.999415,0.68878,2,3,0,29.0788,-0.41341
-31.5897,0.719023,1.02469,2,3,0,31.8955,0.175818
-30.0326,1,0.890117,1,1,0,31.3011,-0.00796909
-28.9429,1,1.31932,1,3,0,29.5929,-0.30795
-28.9429,0.0918333,1.94858,1,1,0,29.628,-0.30795
-30.0403,0.846319,0.519763,1,3,0,32.6873,-0.00680601
-29.8336,1,0.576016,3,7,0,30.036,-0.0394537
-29.8447,0.999375,0.84936,2,3,0,29.9935,-0.0376109
-28.959,0.879142,1.24675,2,3,0,30.5201,-0.390562
-28.9331,1,1.46049,2,3,0,28.9461,-0.342824
-28.9331,2.27474e-07,2.13426,1,1,0,32.261,-0.342824
-29.2467,0.984617,0.497093,2,5,0,29.3749,-0.516568
-28.9799,1,0.707164,3,7,0,29.2286,-0.408014
-29.0505,0.948386,1.0315,2,3,0,29.3014,-0.231097
-29.0505,0,13.5095,0,1,1,29.1757,-0.231097
-29.0505,1.45298e-10,2.22049,1,1,0,31.6141,-0.231097
-29.2346,0.993128,0.215562,2,7,0,29.9957,-0.165864
-29.264,0.9993,0.283066,3,11,0,29.3669,-0.521383
-29.6251,0.978991,0.438549,2,3,0,29.7856,-0.602502
-29.3756,1,0.696675,1,1,0,29.5973,-0.549823
-28.9337,1,1.24159,1,3,0,29.2024,-0.348151
-28.9782,0.940938,2.28072,1,1,0,28.9996,-0.272243
-28.9782,2.78083e-05,3.5334,1,1,0,29.007,-0.272243
-29.03,0.999306,0.281124,3,11,0,29.0562,-0.437987
-29.5944,0.975502,0.529762,2,7,0,29.651,-0.0823756
-28.9337,0.986203,0.928947,1,3,0,29.6884,-0.347915
-28.9347,0.999718,1.68326,1,3,0,28.9348,-0.326129
-28.9347,7.85036e-12,3.16901,1,1,0,29.9607,-0.326129
-28.9746,0.996219,0.26771,2,7,0,29.2896,-0.274974
-28.9338,0.994372,0.502176,2,5,0,29.1308,-0.348451
-29.9697,0.774153,0.929791,1,3,0,30.344,-0.0175786
-29.3409,1,0.875944,1,1,0,29.8441,-0.137566
-29.3409,0.17028,1.62998,1,1,0,30.1045,-0.137566
-28.9357,0.999834,0.253161,3,9,0,29.3861,-0.35603
-28.933,0.999807,0.471456,2,5,0,28.942,-0.341759
-28.9369,0.998989,0.869262,1,3,0,28.9395,-0.319532
-28.9369,0.473827,1.58299,1,1,0,29.3847,-0.319532
-28.9333,0.999076,0.628363,3,7,0,28.9567,-0.33346
-29.6686,0.661658,1.13661,2,3,0,30.7989,-0.0683353
-30.2236,0.914447,0.782668,1,1,0,30.2356,0.0196804
-29.1228,1,1.1033,2,3,0,30.1205,-0.477254
-29.1228,0.0839502,1.96244,1,1,0,29.4644,-0.477254
-29.1796,0.998716,0.275452,1,3,0,29.2008,-0.496509
-28.9408,0.996626,0.489218,2,5,0,29.3246,-0.311475
-28.9336,0.998427,0.855795,2,3,0,28.9552,-0.347259
-28.9336,0.142476,1.49059,1,1,0,30.3536,-0.347259
-28.933,0.999948,0.261331,3,9,0,28.9398,-0.340282
-28.9895,0.997915,0.457261,2,7,0,28.9909,-0.264321
-28.9785,0.978454,0.788718,1,3,0,29.2007,-0.406973
-29.0487,0.970119,1.28197,1,1,0,29.0649,-0.447045
-28.933,1,2.02375,1,1,0,28.9594,-0.338797
-28.933,6.48077e-11,3.42526,1,1,0,29.5539,-0.338797
-29.0721,0.993327,0.449498,3,7,0,29.187,-0.457415
-29.1008,0.990282,0.750515,2,3,0,29.2219,-0.469029
-29.1008,0.367713,1.23402,1,1,0,30.6026,-0.469029
-28.9755,0.995846,0.426711,1,3,0,29.2358,-0.404668
-28.9875,0.997408,0.708992,2,3,0,29.0181,-0.413357
-28.9632,0.964495,1.17383,2,3,0,29.1498,-0.394462
-28.9333,1,1.78058,1,1,0,28.9411,-0.333963
-28.9333,3.01975e-29,2.92617,1,1,0,32.2437,-0.333963
-29.081,0.980915,0.430857,3,7,0,29.69,-0.217861
-29.0539,0.990141,0.678385,2,5,0,29.2252,-0.449449
-28.9563,1,1.08496,1,1,0,29.024,-0.38779
-29.5752,0.602318,1.76473,1,1,0,29.6145,-0.0861325
-28.9372,0.903813,1.1239,2,3,0,30.1495,-0.318963
-29.2657,0.88062,1.45174,2,3,0,29.273,-0.157135
-29.2558,1,1.77136,1,3,0,29.2688,-0.519133
-29.2558,1.33093e-18,2.83564,1,1,0,30.0626,-0.519133
-29.7236,0.980266,0.460654,2,3,0,29.7278,-0.620611
-29.3786,0.932778,0.706854,3,7,0,30.938,-0.128439
-30.3306,0.790352,0.969325,1,1,0,30.3355,0.0342646
-29.42,1,0.962385,1,1,0,30.1174,-0.118855
-31.0131,0.246229,1.52387,2,3,0,31.7697,-0.79546
-28.9722,1,0.452529,2,7,0,30.9047,-0.402091
-29.2064,0.923316,0.715742,1,3,0,29.8306,-0.174163
-28.9505,0.990667,0.95205,2,3,0,29.2761,-0.297552
-31.5002,0.238863,1.46119,1,1,0,31.502,-0.846041
-30.6974,0.952172,0.439177,2,5,0,34.1869,0.0804535
-30.7075,0.998975,0.620119,1,1,0,30.882,0.0816578
-29.1246,1,0.963946,2,3,0,30.359,-0.477909
-30.8152,0.583229,1.49424,1,3,0,30.8319,0.09425
-29.1895,1,0.954912,2,3,0,30.4398,-0.499613
-29.1853,1,1.47309,1,1,0,29.3314,-0.498289
-29.1853,3.66668e-10,2.26176,1,1,0,31.0879,-0.498289
-28.9364,0.998752,0.431618,2,7,0,29.2758,-0.358169
-28.9661,0.990328,0.662206,1,3,0,29.052,-0.281958
-29.3076,0.930922,0.993995,1,3,0,29.3197,-0.145971
-29.1217,0.863678,1.31548,2,3,0,29.7045,-0.476832
-31.2355,0.34974,1.51358,2,3,0,31.4663,-0.81922
-31.9765,0.929276,0.613447,1,1,0,32.0118,-0.891038
-28.974,1,0.807561,2,3,0,31.4626,-0.275467
-30.6213,0.640639,1.22183,1,3,0,30.625,0.0712985
-29.491,0.996801,0.898118,2,7,0,30.4663,-0.575665
-29.491,0.330391,1.34394,1,1,0,30.9455,-0.575665
-29.4755,0.950163,0.536088,2,5,0,30.7938,-0.106626
-29.2224,0.867815,0.730731,2,3,0,31.099,-0.16939
-28.9337,1,0.845102,2,3,0,29.1754,-0.347848
-28.9337,0.803339,1.26296,1,3,0,29.4028,-0.347848
-28.9333,0.999917,1.28366,2,3,0,28.9341,-0.345646
-28.9333,3.14077e-07,1.90706,1,1,0,33.0608,-0.345646
-29.0061,0.996925,0.412609,2,7,0,29.0484,-0.425012
-28.935,0.989592,0.610386,2,5,0,29.1753,-0.325175
-29.2021,0.965619,0.887252,2,3,0,29.2401,-0.175469
-30.7285,0.545736,1.22819,1,1,0,30.7654,0.0841397
-28.9378,1,0.766925,2,3,0,30.4662,-0.317382
-28.9467,0.998987,1.12993,2,3,0,28.9474,-0.302416
-28.9965,0.964729,1.65594,1,1,0,29.0146,-0.259801
-28.9468,1,2.26909,1,1,0,28.9848,-0.302237
-29.5969,0.15349,3.31067,1,1,0,30.9852,-0.0818843
-29.5338,1,1.0068,1,1,0,29.7263,-0.0944248
-30.0565,0.688596,1.46922,2,3,0,30.4183,-0.674595
-29.1291,1,1.20758,1,1,0,29.7258,-0.479523
-29.1291,0.0239195,1.75526,1,1,0,30.2623,-0.479523
-28.9341,0.996821,0.431201,2,7,0,29.2725,-0.328754
-28.9377,0.999565,0.623835,2,5,0,28.9404,-0.361326
-30.7623,0.663413,0.904259,1,3,0,31.3345,-0.767091
-29.9582,1,0.714451,2,3,0,30.6553,-0.659601
-30.0729,0.968318,1.03271,1,1,0,30.3365,-0.677042
-29.0706,1,1.40666,1,1,0,29.6339,-0.456786
-28.9421,1,2.02188,1,1,0,28.9959,-0.369745
-28.9562,0.969364,2.89793,1,1,0,28.9993,-0.38769
-28.9562,0.00563066,3.92438,1,3,1,28.9565,-0.38769
-28.9562,0.924772,0.977305,1,3,0,29.2571,-0.38769
-28.9883,0.98736,1.22641,1,1,0,28.9951,-0.4139
-28.9649,1,1.71324,1,3,0,28.9711,-0.282984
-28.9649,0.0040546,2.44021,1,1,0,29.3253,-0.282984
-29.1853,0.92784,0.61981,1,3,0,30.0162,-0.498296
-28.933,0.988772,0.780496,1,3,0,29.3267,-0.339476
-29.1592,0.81011,1.08928,2,3,0,29.9612,-0.1891
-30.1715,0.750268,1.11736,1,3,0,30.7315,-0.691339
-29.4096,1,1.03486,1,1,0,29.994,-0.557759
-28.9446,1,1.46516,1,1,0,29.1643,-0.373667
-29.4885,0.541992,2.06919,1,1,0,29.6397,-0.103848
-29.1335,0.988696,1.34718,2,3,0,29.4793,-0.197918
-29.1335,0.0230102,1.86274,1,1,0,29.9364,-0.197918
-29.0918,0.996515,0.510525,2,5,0,29.2725,-0.465504
-28.972,0.999654,0.715927,2,3,0,29.1011,-0.401962
-28.9671,0.987725,1.00684,2,3,0,29.0651,-0.397873
-28.9717,0.997639,1.385,1,1,0,28.989,-0.401755
-28.9717,4.03917e-07,1.93238,1,1,0,32.4311,-0.401755
-28.9358,0.998013,0.521136,3,7,0,29.0512,-0.322723
-29.171,0.949139,0.728272,1,3,0,29.4647,-0.49374
-29.171,0.805575,0.937493,1,3,0,30.197,-0.49374
-29.6769,0.886032,0.953567,1,1,0,29.6784,-0.612179
-29.063,1,1.1051,1,1,0,29.4818,-0.453504
-29.063,0.00577465,1.53857,1,1,0,32.6479,-0.453504
-29.0249,0.98898,0.429976,2,7,0,29.5047,-0.243641
-28.9614,0.997754,0.588625,3,7,0,29.112,-0.286139
-29.5981,0.842476,0.815556,2,3,0,30.4258,-0.597322
-29.2604,1,0.879885,1,1,0,29.539,-0.520405
-29.0353,0.998956,1.21933,2,3,0,29.3045,-0.238359
-29.8322,0.552071,1.68345,1,1,0,29.8393,-0.639294
-29.0189,1,1.14356,1,3,0,29.5525,-0.432186
-31.4982,0.196917,1.57852,1,1,0,31.7369,-0.84585
-29.1841,0.936877,0.614937,1,3,0,32.8045,-0.497938
-28.9331,0.989324,0.768753,1,3,0,29.3223,-0.343728
-30.7743,0.621728,1.04171,1,3,0,31.0578,-0.768491
-30.8869,0.981482,0.794513,1,1,0,31.1567,-0.78141
-31.2346,0.902068,1.06148,1,1,0,31.7478,-0.819127
-29.2171,1,1.25179,2,3,0,30.4462,-0.508028
-29.2171,0.206898,1.71557,1,1,0,29.7062,-0.508028
-28.9357,0.986531,0.691914,1,3,0,29.4199,-0.356072
-29.0687,0.964439,0.928715,1,3,0,29.1396,-0.223024
-28.9333,0.999182,1.20301,1,3,0,29.0245,-0.345226
-29.198,0.829105,1.64068,1,1,0,29.2115,-0.176739
-29.0369,1,1.72412,1,1,0,29.1921,-0.237543
-29.0734,0.948575,2.34761,1,1,0,29.2578,-0.221028
-29.0734,6.64427e-40,2.95197,1,1,0,31.7368,-0.221028
-29.0432,1,0.885821,1,1,0,29.0823,-0.234519
-29.4405,0.859168,1.20521,1,1,0,29.4581,-0.114262
-29.8877,0.508241,1.32507,2,3,0,31.3787,-0.648397
-29.0377,0.988316,0.861231,2,3,0,30.0058,-0.441833
-28.9378,1,1.14857,1,3,0,29.0037,-0.361424
-28.9664,0.981956,1.55613,1,1,0,28.972,-0.397269
-28.9664,0.244777,2.04916,1,1,0,29.159,-0.397269
-29.051,0.949978,0.904942,2,3,0,29.351,-0.230885
-28.9892,0.891459,1.13665,2,3,0,29.4964,-0.264534
